-0.0973021,-0.025993742,0.004994626,-0.031391975,10.077808,10.011856,9.951718,9.981987,0.032315765,0.08526839,-0.020094756,0.027070964,9.9791975,9.90797,10.078278,9.969331,-0.07942951,-0.008208818,0.08207322,0.011687959
0.014867583,0.058830623,0.082458906,-0.09630384,9.950261,9.998385,9.911839,10.021257,0.03959311,-0.040344764,0.008428686,0.034565475,9.971187,9.969975,9.93443,10.079586,-0.07808461,-0.0012452302,0.05108391,-0.056664146
0.03204314,0.027676666,-0.010351965,-0.04153535,9.916371,9.92048,10.005986,10.008779,-0.041030247,-0.024245521,-0.016578391,-0.01083141,10.020556,9.914059,9.928955,9.957697,-0.06013543,0.08686548,0.09699987,0.094866715
0.09452716,0.09959244,-0.007070463,-0.012589995,9.902971,9.9532175,10.017085,10.024443,-0.0072050914,0.07492335,0.019612992,-0.00037504727,10.040858,9.939636,10.015999,9.944183,0.026470138,-0.0035276513,-0.028402688,10.039416
-0.08161763,-0.058678843,0.04886754,0.010265483,10.096448,10.098045,9.977394,9.923443,-0.044795882,0.04141713,-0.008018954,-0.051479757,9.941681,9.930866,10.086973,10.030044,0.050062124,0.0025424284,0.04301166,10.052524
0.075892545,0.0030135703,0.07984627,0.011779598,9.925894,9.906602,9.988331,10.086794,0.0634178,-0.07950716,0.051118106,-0.0998503,9.930242,10.027032,10.000181,0.053215615,0.07991603,0.00883365,0.088158414,9.902945
-0.011430789,-0.072804466,-0.072202496,0.010752341,10.005615,9.971158,10.071351,9.941953,-0.095031515,-0.082216434,-0.06416558,-0.060096428,10.077214,9.920494,9.9190235,-0.035336476,-0.08147322,0.043970365,-0.02370813,9.980851
0.016019128,0.098677665,0.04627822,0.09835927,10.073526,10.020511,9.963928,9.903621,0.008728811,0.089213446,-0.08832392,9.949573,10.0824995,9.957299,9.992858,-0.023740938,0.03477035,-0.05094446,-0.037131924,10.072467
0.06837463,-0.09514408,0.010591859,-0.035085354,9.996297,10.03904,10.017183,9.922148,0.074138604,0.05989415,-0.0676539,10.005811,10.03813,10.056119,10.048691,-0.082478896,-0.09289541,-0.029505234,0.048742548,9.931835
-0.08865031,0.08976487,-0.012594922,-0.07199059,9.979111,9.912965,10.059187,0.0877725,-0.022766879,-0.05128495,-0.042329352,10.06584,9.912189,9.949589,10.028273,0.059258994,-0.06913171,0.052235216,0.059687432,10.072799
-0.05979121,0.020544602,-0.0108513,-0.002020976,9.920042,9.984261,9.927676,-0.007472366,0.06554735,-0.084527396,-0.032986403,10.049166,9.964502,10.074432,10.090569,-0.0285924,-0.07591072,0.015106746,-0.025336947,9.904531
-0.07740121,-0.066604935,0.05941795,9.997362,9.911775,10.086255,10.069238,-0.02724154,-0.040539954,0.018764162,-0.045333177,10.072739,10.044311,10.081466,9.988447,-0.08422872,-0.019952757,-0.081687756,0.015676932,9.904873
0.021939911,-0.09591013,-0.078941345,9.953647,10.08856,9.991742,10.083431,0.0080428375,-0.06278859,0.006050208,0.039380357,9.921282,10.080417,10.013601,9.9993515,0.08745587,0.090934664,0.039257146,-0.024863541,9.950393
-0.025993742,0.004994626,-0.031391975,10.077808,10.011856,9.951718,9.981987,0.032315765,0.08526839,-0.020094756,0.027070964,9.9791975,9.90797,10.078278,9.969331,-0.07942951,-0.008208818,0.08207322,0.011687959,10.096094
0.058830623,0.082458906,-0.09630384,9.950261,9.998385,9.911839,10.021257,0.03959311,-0.040344764,0.008428686,0.034565475,9.971187,9.969975,9.93443,10.079586,-0.07808461,-0.0012452302,0.05108391,-0.056664146,9.990281
0.027676666,-0.010351965,-0.04153535,9.916371,9.92048,10.005986,10.008779,-0.041030247,-0.024245521,-0.016578391,-0.01083141,10.020556,9.914059,9.928955,9.957697,-0.06013543,0.08686548,0.09699987,0.094866715,10.090547
0.09959244,-0.007070463,-0.012589995,9.902971,9.9532175,10.017085,10.024443,-0.0072050914,0.07492335,0.019612992,-0.00037504727,10.040858,9.939636,10.015999,9.944183,0.026470138,-0.0035276513,-0.028402688,10.039416,9.904555
-0.058678843,0.04886754,0.010265483,10.096448,10.098045,9.977394,9.923443,-0.044795882,0.04141713,-0.008018954,-0.051479757,9.941681,9.930866,10.086973,10.030044,0.050062124,0.0025424284,0.04301166,10.052524,10.071682
0.0030135703,0.07984627,0.011779598,9.925894,9.906602,9.988331,10.086794,0.0634178,-0.07950716,0.051118106,-0.0998503,9.930242,10.027032,10.000181,0.053215615,0.07991603,0.00883365,0.088158414,9.902945,10.086317
-0.072804466,-0.072202496,0.010752341,10.005615,9.971158,10.071351,9.941953,-0.095031515,-0.082216434,-0.06416558,-0.060096428,10.077214,9.920494,9.9190235,-0.035336476,-0.08147322,0.043970365,-0.02370813,9.980851,9.936351
0.098677665,0.04627822,0.09835927,10.073526,10.020511,9.963928,9.903621,0.008728811,0.089213446,-0.08832392,9.949573,10.0824995,9.957299,9.992858,-0.023740938,0.03477035,-0.05094446,-0.037131924,10.072467,10.052937
-0.09514408,0.010591859,-0.035085354,9.996297,10.03904,10.017183,9.922148,0.074138604,0.05989415,-0.0676539,10.005811,10.03813,10.056119,10.048691,-0.082478896,-0.09289541,-0.029505234,0.048742548,9.931835,10.05292
0.08976487,-0.012594922,-0.07199059,9.979111,9.912965,10.059187,0.0877725,-0.022766879,-0.05128495,-0.042329352,10.06584,9.912189,9.949589,10.028273,0.059258994,-0.06913171,0.052235216,0.059687432,10.072799,9.901754
0.020544602,-0.0108513,-0.002020976,9.920042,9.984261,9.927676,-0.007472366,0.06554735,-0.084527396,-0.032986403,10.049166,9.964502,10.074432,10.090569,-0.0285924,-0.07591072,0.015106746,-0.025336947,9.904531,10.025409
-0.066604935,0.05941795,9.997362,9.911775,10.086255,10.069238,-0.02724154,-0.040539954,0.018764162,-0.045333177,10.072739,10.044311,10.081466,9.988447,-0.08422872,-0.019952757,-0.081687756,0.015676932,9.904873,9.947772
-0.09591013,-0.078941345,9.953647,10.08856,9.991742,10.083431,0.0080428375,-0.06278859,0.006050208,0.039380357,9.921282,10.080417,10.013601,9.9993515,0.08745587,0.090934664,0.039257146,-0.024863541,9.950393,10.049396
0.004994626,-0.031391975,10.077808,10.011856,9.951718,9.981987,0.032315765,0.08526839,-0.020094756,0.027070964,9.9791975,9.90797,10.078278,9.969331,-0.07942951,-0.008208818,0.08207322,0.011687959,10.096094,9.969707
0.082458906,-0.09630384,9.950261,9.998385,9.911839,10.021257,0.03959311,-0.040344764,0.008428686,0.034565475,9.971187,9.969975,9.93443,10.079586,-0.07808461,-0.0012452302,0.05108391,-0.056664146,9.990281,10.0504
-0.010351965,-0.04153535,9.916371,9.92048,10.005986,10.008779,-0.041030247,-0.024245521,-0.016578391,-0.01083141,10.020556,9.914059,9.928955,9.957697,-0.06013543,0.08686548,0.09699987,0.094866715,10.090547,10.065811
-0.007070463,-0.012589995,9.902971,9.9532175,10.017085,10.024443,-0.0072050914,0.07492335,0.019612992,-0.00037504727,10.040858,9.939636,10.015999,9.944183,0.026470138,-0.0035276513,-0.028402688,10.039416,9.904555,9.949801
